image,species,individual_id,classes,classes_species,fold,singlet_fold,not_seen,num_images,count
9ce734b21fc52f.jpg,spinner_dolphin,9f7cc9d2476d,9742,27,2,2,1,5,5
c86c50bed13fa7.jpg,spinner_dolphin,9f7cc9d2476d,9742,27,3,3,1,5,5
8fea174e0fdd51.jpg,pilot_whale,9f8545d87297,9743,21,-1,4,1,1,1
d7aa0091c695e1.jpg,humpback_whale,9f8b6d4a22bb,9744,14,-1,2,1,1,1
2fd448caf645de.jpg,dusky_dolphin,9f946f212b7f,9745,8,-1,2,1,1,1
7a6f3f2e319001.jpg,dusky_dolphin,9f968384062d,9746,8,-1,0,1,1,1
37873af6721ec7.jpg,humpback_whale,9fa18d58645a,9747,14,0,0,1,16,16
a3c66fffad212a.jpg,humpback_whale,9fa18d58645a,9747,14,1,1,1,16,16
d3c7de7ddf2b08.jpg,humpback_whale,9fa18d58645a,9747,14,2,2,1,16,16
febbf423d09249.jpg,humpback_whale,9fa18d58645a,9747,14,3,3,1,16,16
e55235c1dd635d.jpg,humpback_whale,9fa18d58645a,9747,14,4,4,1,16,16
5bae0bc91e93c7.jpg,humpback_whale,9fa18d58645a,9747,14,0,0,1,16,16
b2ccee9a582be7.jpg,humpback_whale,9fa18d58645a,9747,14,1,1,1,16,16
58aff61e0fc0bd.jpg,humpback_whale,9fa18d58645a,9747,14,2,2,1,16,16
9bfbd076e63c50.jpg,humpback_whale,9fa18d58645a,9747,14,3,3,1,16,16
8e074b0ea1edbc.jpg,humpback_whale,9fa18d58645a,9747,14,4,4,1,16,16
ea40afbb9b5891.jpg,humpback_whale,9fa18d58645a,9747,14,0,0,1,16,16
85993400f0fb37.jpg,humpback_whale,9fa18d58645a,9747,14,1,1,1,16,16
8276be72084400.jpg,humpback_whale,9fa18d58645a,9747,14,2,2,1,16,16
8c29ff056c5b00.jpg,humpback_whale,9fa18d58645a,9747,14,3,3,1,16,16
6687cd4d56377d.jpg,humpback_whale,9fa18d58645a,9747,14,4,4,1,16,16
d56a455c31e5f6.jpg,humpback_whale,9fa18d58645a,9747,14,0,0,1,16,16
9f8c329ece7518.jpg,dusky_dolphin,9fa5d7002638,9748,8,-1,4,0,1,1
8d9b7f7586114b.jpg,dusky_dolphin,9facf36d9685,9749,8,-1,4,0,1,1
050ff64cba5652.jpg,false_killer_whale,9fb3130d1e56,9750,9,0,0,1,3,3
02fd14b490719e.jpg,false_killer_whale,9fb3130d1e56,9750,9,1,1,1,3,3
519a4228292a2d.jpg,false_killer_whale,9fb3130d1e56,9750,9,2,2,1,3,3
ca09c963654bab.jpg,melon_headed_whale,9fbdd0b770cb,9751,18,-1,1,1,1,1
7574d93f19105c.jpg,bottlenose_dolphin,9fc4701f2044,9752,2,2,2,1,2,2
6804a6eb16f374.jpg,bottlenose_dolphin,9fc4701f2044,9752,2,3,3,1,2,2
c2e527a5dba68b.jpg,spotted_dolphin,9fc50b850768,9753,28,0,0,1,3,3
8e63a4138976b0.jpg,spotted_dolphin,9fc50b850768,9753,28,1,1,1,3,3
edb4eee9f68135.jpg,spotted_dolphin,9fc50b850768,9753,28,2,2,1,3,3
b78685e12a6dce.jpg,bottlenose_dolpin,9fc6fa016b11,9754,3,1,1,1,2,2
089ba26c15311c.jpg,bottlenose_dolpin,9fc6fa016b11,9754,3,2,2,1,2,2
78b1011069af83.jpg,blue_whale,9fc735536047,9755,1,0,0,1,4,4
6315797ec3ed66.jpg,blue_whale,9fc735536047,9755,1,1,1,1,4,4
9fd7a72b51b13e.jpg,blue_whale,9fc735536047,9755,1,2,2,1,4,4
93f051156c1956.jpg,blue_whale,9fc735536047,9755,1,3,3,1,4,4
a960e9979865af.jpg,beluga,9fc79b815fa5,9756,0,-1,0,0,1,1
41ca0c4db40ed6.jpg,kiler_whale,9fcc39b6a520,9757,15,1,1,1,7,7
0280bada6fe074.jpg,kiler_whale,9fcc39b6a520,9757,15,2,2,1,7,7
eb28cd33a6b725.jpg,kiler_whale,9fcc39b6a520,9757,15,3,3,1,7,7
a856779dabb121.jpg,kiler_whale,9fcc39b6a520,9757,15,4,4,1,7,7
c04be1c09a7bc8.jpg,kiler_whale,9fcc39b6a520,9757,15,0,0,1,7,7
1d0c1403b095d0.jpg,kiler_whale,9fcc39b6a520,9757,15,1,1,1,7,7
bc5ebcb5b77069.jpg,kiler_whale,9fcc39b6a520,9757,15,2,2,1,7,7
10c7bcff6641b7.jpg,southern_right_whale,9fccc988a9eb,9758,26,-1,3,0,1,1
51f5ed988ecd6e.jpg,humpback_whale,9fce96e20b1b,9759,14,-1,2,1,1,1
5ff9ee494ee4ab.jpg,humpback_whale,9fd8bdb2557d,9760,14,4,4,1,10,10
c78ffa30658165.jpg,humpback_whale,9fd8bdb2557d,9760,14,0,0,1,10,10
b33364e69348ec.jpg,humpback_whale,9fd8bdb2557d,9760,14,1,1,1,10,10
32218d4f60e151.jpg,humpback_whale,9fd8bdb2557d,9760,14,2,2,1,10,10
bd290d83cc96a8.jpg,humpback_whale,9fd8bdb2557d,9760,14,3,3,1,10,10
193eb2c655b34b.jpg,humpback_whale,9fd8bdb2557d,9760,14,4,4,1,10,10
c1eed89b9f76c4.jpg,humpback_whale,9fd8bdb2557d,9760,14,0,0,1,10,10
ade67b48e6df77.jpg,humpback_whale,9fd8bdb2557d,9760,14,1,1,1,10,10
2cbcf079ceac4b.jpg,humpback_whale,9fd8bdb2557d,9760,14,2,2,1,10,10
2b78b6eee096e8.jpg,humpback_whale,9fd8bdb2557d,9760,14,3,3,1,10,10
8bd2e9889b20b3.jpg,spinner_dolphin,9fda5cdd0f98,9761,27,-1,2,0,1,1
5d15db4bdde8eb.jpg,dusky_dolphin,9fdb993c18c4,9762,8,-1,4,0,1,1
cc8303b1fcfde5.jpg,humpback_whale,9fdc87544361,9763,14,-1,2,0,1,1
b1cf235d3c764c.jpg,killer_whale,9fe05f244bec,9764,16,-1,2,1,1,1
d2a741521ee1a5.jpg,dusky_dolphin,9fe29ac3798b,9765,8,-1,3,0,1,1
aea9fe94d82d24.jpg,dusky_dolphin,9ff0d3a9bd03,9766,8,-1,2,1,1,1
4ca1f20669d262.jpg,blue_whale,9ff9affb436c,9767,1,-1,2,1,1,1
319d98e4efd719.jpg,dusky_dolphin,9ffedbf00298,9768,8,-1,3,1,1,1
5471e8805a8aef.jpg,dusky_dolphin,a001b65ffdfd,9769,8,-1,1,1,1,1
c81dc6c61d3d0d.jpg,beluga,a006c1b9b62e,9770,0,-1,3,1,1,1
c2ae3200b10df3.jpg,dusky_dolphin,a007120e39ff,9771,8,0,0,1,2,2
974face975829a.jpg,dusky_dolphin,a007120e39ff,9771,8,1,1,1,2,2
5d1fd51f75be1f.jpg,dusky_dolphin,a0082d150768,9772,8,-1,4,1,1,1
6c71ae01373c77.jpg,blue_whale,a011e08cca94,9773,1,1,1,1,2,2
0577304c10061e.jpg,blue_whale,a011e08cca94,9773,1,2,2,1,2,2
ed59f17d6d0066.jpg,short_finned_pilot_whale,a012c69541da,9774,25,2,2,1,2,2
e91b78c83b17e0.jpg,short_finned_pilot_whale,a012c69541da,9774,25,3,3,1,2,2
271d1fd7e2ee2c.jpg,cuviers_beaked_whale,a0135485da75,9775,7,-1,3,1,1,1
984f2d3d74504a.jpg,dusky_dolphin,a020a64579ff,9776,8,-1,0,0,1,1
0dccb8c36fa558.jpg,southern_right_whale,a02324deb210,9777,26,-1,0,1,1,1
4f3d430505edea.jpg,dusky_dolphin,a0253037907e,9778,8,-1,1,1,1,1
06496526e7f05b.jpg,spotted_dolphin,a025dfc734f3,9779,28,-1,2,0,1,1
ff12d4d9e19bed.jpg,blue_whale,a0263a645ee6,9780,1,-1,3,1,1,1
7768dd5d3a4ebc.jpg,melon_headed_whale,a02896f7c1fa,9781,18,-1,1,0,1,1
0e30176afc9176.jpg,humpback_whale,a03224063ae5,9782,14,3,3,1,2,2
1fe1c424ee3cea.jpg,humpback_whale,a03224063ae5,9782,14,4,4,1,2,2
8c29171d796b87.jpg,humpback_whale,a033bd4f1843,9783,14,-1,0,1,1,1
3442430ece9428.jpg,beluga,a03830613b45,9784,0,2,2,1,9,9
83435f5795c5ff.jpg,beluga,a03830613b45,9784,0,3,3,1,9,9
89b46fbb067617.jpg,beluga,a03830613b45,9784,0,4,4,1,9,9
ed138132b16d8d.jpg,beluga,a03830613b45,9784,0,0,0,1,9,9
00354cd9244e28.jpg,beluga,a03830613b45,9784,0,1,1,1,9,9
a3852af3ba909e.jpg,beluga,a03830613b45,9784,0,2,2,1,9,9
edf477a7cfd3ea.jpg,beluga,a03830613b45,9784,0,3,3,1,9,9
52310f26f10414.jpg,beluga,a03830613b45,9784,0,4,4,1,9,9
c157e0355d6af7.jpg,beluga,a03830613b45,9784,0,0,0,1,9,9
4d0ac8cdd92c40.jpg,blue_whale,a03df8d232dc,9785,1,-1,3,0,1,1
46a8d8dc2f8985.jpg,beluga,a0426f94bee5,9786,0,3,3,1,9,9
14f596f168b3c9.jpg,beluga,a0426f94bee5,9786,0,4,4,1,9,9
9cbf7891defa7b.jpg,beluga,a0426f94bee5,9786,0,0,0,1,9,9
e4746a834592f2.jpg,beluga,a0426f94bee5,9786,0,1,1,1,9,9
3b0eadd4f80771.jpg,beluga,a0426f94bee5,9786,0,2,2,1,9,9
38373abf8b6cdc.jpg,beluga,a0426f94bee5,9786,0,3,3,1,9,9
a99335c7d17d6e.jpg,beluga,a0426f94bee5,9786,0,4,4,1,9,9
13a1d21434c803.jpg,beluga,a0426f94bee5,9786,0,0,0,1,9,9
00e828b22fe365.jpg,beluga,a0426f94bee5,9786,0,1,1,1,9,9
b3acaecf3561e8.jpg,blue_whale,a04331c8b565,9787,1,0,0,1,2,2
b2c7d9528ded5b.jpg,blue_whale,a04331c8b565,9787,1,1,1,1,2,2
41b4a385745be7.jpg,fin_whale,a0482936bc9a,9788,10,-1,2,1,1,1
8a8f5dc77f1d9a.jpg,bottlenose_dolphin,a052cbd8050c,9789,2,2,2,1,6,6
09d017154b7d40.jpg,bottlenose_dolphin,a052cbd8050c,9789,2,3,3,1,6,6
c67c90082d17bd.jpg,bottlenose_dolphin,a052cbd8050c,9789,2,4,4,1,6,6
5810c2e280504c.jpg,bottlenose_dolphin,a052cbd8050c,9789,2,0,0,1,6,6
a8a64d33f705e7.jpg,bottlenose_dolphin,a052cbd8050c,9789,2,1,1,1,6,6
050fe2059d080b.jpg,bottlenose_dolphin,a052cbd8050c,9789,2,2,2,1,6,6
a701230f2bbd48.jpg,dusky_dolphin,a056ca71d4f5,9790,8,-1,4,1,1,1
9b6e59ff6d2309.jpg,spinner_dolphin,a05a8928499a,9791,27,-1,1,1,1,1
6af24323fdc295.jpg,bottlenose_dolpin,a05c44815571,9792,3,-1,3,0,1,1
17892d2f54f181.jpg,sei_whale,a06089c0977d,9793,24,-1,0,0,1,1
aa722c16c4d447.jpg,dusky_dolphin,a060ec11ecb4,9794,8,-1,2,1,1,1
ae666da0ba656c.jpg,blue_whale,a069c1107971,9795,1,4,4,1,3,3
ca04ecdf9297a2.jpg,blue_whale,a069c1107971,9795,1,0,0,1,3,3
d9e310be4529e5.jpg,blue_whale,a069c1107971,9795,1,1,1,1,3,3
8179769ae0131b.jpg,blue_whale,a06d00a523f9,9796,1,-1,0,1,1,1
a42c58656263f6.jpg,dusky_dolphin,a06f5611e31e,9797,8,-1,3,1,1,1
d29a003ed27578.jpg,spotted_dolphin,a0702f21bf13,9798,28,-1,0,1,1,1
78a59b357623b2.jpg,dusky_dolphin,a0711bd0d466,9799,8,-1,1,1,1,1
bbf0e71f3029ca.jpg,melon_headed_whale,a075dce13189,9800,18,-1,2,0,1,1
d59ff7cec989af.jpg,fin_whale,a07b9ea234c7,9801,10,-1,3,1,1,1
5cfe813a4c0274.jpg,sei_whale,a07f8e83a6a3,9802,24,-1,3,0,1,1
42b720e12e0ffb.jpg,commersons_dolphin,a080d320d22b,9803,5,-1,3,1,1,1
624f6d671966e0.jpg,dusky_dolphin,a08b05c3ae9a,9804,8,-1,0,1,1,1
ad351968d95fa3.jpg,sei_whale,a08d471ddd89,9805,24,-1,3,0,1,1
f4c9df64901042.jpg,humpback_whale,a0a48ce3c6c5,9806,14,-1,0,1,1,1
527ba1ef67b9b8.jpg,spinner_dolphin,a0a4f260787f,9807,27,3,3,1,3,3
31f6332d6cb6dd.jpg,spinner_dolphin,a0a4f260787f,9807,27,4,4,1,3,3
6804839d28c033.jpg,spinner_dolphin,a0a4f260787f,9807,27,0,0,1,3,3
2eb610522309f0.jpg,beluga,a0aa35e8d81c,9808,0,3,3,1,3,3
bfbda170a150bd.jpg,beluga,a0aa35e8d81c,9808,0,4,4,1,3,3
078405d91864ba.jpg,beluga,a0aa35e8d81c,9808,0,0,0,1,3,3
58420b037ec676.jpg,killer_whale,a0aa8d6f6aa9,9809,16,0,0,1,4,4
0d65eabfeaefb1.jpg,killer_whale,a0aa8d6f6aa9,9809,16,1,1,1,4,4
54115f0da3a3c7.jpg,killer_whale,a0aa8d6f6aa9,9809,16,2,2,1,4,4
c7208a1d4f87ec.jpg,killer_whale,a0aa8d6f6aa9,9809,16,3,3,1,4,4
543f768bb9276b.jpg,spinner_dolphin,a0aadb112d71,9810,27,-1,0,1,1,1
d4c40ae4ed06c1.jpg,melon_headed_whale,a0acd4579979,9811,18,-1,4,0,1,1
9a5f66fff1994b.jpg,humpback_whale,a0ad0a5454d0,9812,14,-1,1,0,1,1
fec61783010f05.jpg,blue_whale,a0ad4fd411bf,9813,1,3,3,1,3,3
ae618e6f0f230e.jpg,blue_whale,a0ad4fd411bf,9813,1,4,4,1,3,3
2337865436a7b1.jpg,blue_whale,a0ad4fd411bf,9813,1,0,0,1,3,3
19a3d5605c6d94.jpg,beluga,a0b92ac8ec46,9814,0,-1,1,0,1,1
9c1c51eb0fd9e1.jpg,humpback_whale,a0bb1a5c3997,9815,14,-1,3,0,1,1
8d65461f0d0820.jpg,dusky_dolphin,a0bba2021a01,9816,8,-1,3,1,1,1
f782f8486de778.jpg,dusky_dolphin,a0bce44da5d8,9817,8,-1,0,0,1,1
d0571a2fb9528c.jpg,killer_whale,a0bed6c08a9b,9818,16,-1,1,0,1,1
62afe64207d95c.jpg,southern_right_whale,a0ce4c1db339,9819,26,-1,0,0,1,1
ce214486b346e1.jpg,beluga,a0d1a0e2e606,9820,0,0,0,1,30,30
1c74ca55467591.jpg,beluga,a0d1a0e2e606,9820,0,1,1,1,30,30
376d18b1da78b7.jpg,beluga,a0d1a0e2e606,9820,0,2,2,1,30,30
7e1b341c2f17bb.jpg,beluga,a0d1a0e2e606,9820,0,3,3,1,30,30
d5e94ff5c3d6ff.jpg,beluga,a0d1a0e2e606,9820,0,4,4,1,30,30
7bf6d8d4f3382d.jpg,beluga,a0d1a0e2e606,9820,0,0,0,1,30,30
f7112a1ff8ee09.jpg,beluga,a0d1a0e2e606,9820,0,1,1,1,30,30
7a49945c9976ea.jpg,beluga,a0d1a0e2e606,9820,0,2,2,1,30,30
79dd905c2f63bc.jpg,beluga,a0d1a0e2e606,9820,0,3,3,1,30,30
0a7a91c84bd755.jpg,beluga,a0d1a0e2e606,9820,0,4,4,1,30,30
4d9cf58edebabe.jpg,beluga,a0d1a0e2e606,9820,0,0,0,1,30,30
d3f64275da18a5.jpg,beluga,a0d1a0e2e606,9820,0,1,1,1,30,30
b43af71047cb9f.jpg,beluga,a0d1a0e2e606,9820,0,2,2,1,30,30
058c7d70fa227c.jpg,beluga,a0d1a0e2e606,9820,0,3,3,1,30,30
64a40d6f0ba963.jpg,beluga,a0d1a0e2e606,9820,0,4,4,1,30,30
a4245994481e63.jpg,beluga,a0d1a0e2e606,9820,0,0,0,1,30,30
e753476f4ea858.jpg,beluga,a0d1a0e2e606,9820,0,1,1,1,30,30
9c5fba0f361886.jpg,beluga,a0d1a0e2e606,9820,0,2,2,1,30,30
2a0295d68b850b.jpg,beluga,a0d1a0e2e606,9820,0,3,3,1,30,30
1810db9ecb70ca.jpg,beluga,a0d1a0e2e606,9820,0,4,4,1,30,30
4d539a14baa2bd.jpg,beluga,a0d1a0e2e606,9820,0,0,0,1,30,30
9db17414fda6fa.jpg,beluga,a0d1a0e2e606,9820,0,1,1,1,30,30
b9a56ac44ca81d.jpg,beluga,a0d1a0e2e606,9820,0,2,2,1,30,30
89ae03772d87ac.jpg,beluga,a0d1a0e2e606,9820,0,3,3,1,30,30
d9f58255e6fdf5.jpg,beluga,a0d1a0e2e606,9820,0,4,4,1,30,30
a4f1246f03fef6.jpg,beluga,a0d1a0e2e606,9820,0,0,0,1,30,30
de405cccc174b1.jpg,beluga,a0d1a0e2e606,9820,0,1,1,1,30,30
6636915d50353c.jpg,beluga,a0d1a0e2e606,9820,0,2,2,1,30,30
b71c428123399a.jpg,beluga,a0d1a0e2e606,9820,0,3,3,1,30,30
e28e8425dac6c4.jpg,beluga,a0d1a0e2e606,9820,0,4,4,1,30,30
29496c03817e3f.jpg,blue_whale,a0d63a2106f2,9821,1,-1,4,0,1,1
319510d867c716.jpg,beluga,a0d9288faf36,9822,0,4,4,1,27,27
9a6d5887739711.jpg,beluga,a0d9288faf36,9822,0,0,0,1,27,27
de84b48e1d0aaf.jpg,beluga,a0d9288faf36,9822,0,1,1,1,27,27
aa156a0c3b6020.jpg,beluga,a0d9288faf36,9822,0,2,2,1,27,27
791f4e34a8de6f.jpg,beluga,a0d9288faf36,9822,0,3,3,1,27,27
7b8a44f8851f07.jpg,beluga,a0d9288faf36,9822,0,4,4,1,27,27
40db63a76a4b19.jpg,beluga,a0d9288faf36,9822,0,0,0,1,27,27
e2144eb109f007.jpg,beluga,a0d9288faf36,9822,0,1,1,1,27,27
57ef4182c74447.jpg,beluga,a0d9288faf36,9822,0,2,2,1,27,27
c3cc759189ed0e.jpg,beluga,a0d9288faf36,9822,0,3,3,1,27,27
3ad12bbffb1de8.jpg,beluga,a0d9288faf36,9822,0,4,4,1,27,27
e2bc236cf6db73.jpg,beluga,a0d9288faf36,9822,0,0,0,1,27,27
1a277589564bdc.jpg,beluga,a0d9288faf36,9822,0,1,1,1,27,27
131b2ca08f8832.jpg,beluga,a0d9288faf36,9822,0,2,2,1,27,27
65ad520ab3d232.jpg,beluga,a0d9288faf36,9822,0,3,3,1,27,27
8e9afffb93f1a9.jpg,beluga,a0d9288faf36,9822,0,4,4,1,27,27
bc1d1e538f0894.jpg,beluga,a0d9288faf36,9822,0,0,0,1,27,27
1784ce602ef48d.jpg,beluga,a0d9288faf36,9822,0,1,1,1,27,27
8c4fff0885ad5e.jpg,beluga,a0d9288faf36,9822,0,2,2,1,27,27
83d7c5645c8b57.jpg,beluga,a0d9288faf36,9822,0,3,3,1,27,27
ea530b28c30aaf.jpg,beluga,a0d9288faf36,9822,0,4,4,1,27,27
9f07a56c397272.jpg,beluga,a0d9288faf36,9822,0,0,0,1,27,27
12bafb0e171a4d.jpg,beluga,a0d9288faf36,9822,0,1,1,1,27,27
6b422ccb1e9834.jpg,beluga,a0d9288faf36,9822,0,2,2,1,27,27
2d2639f0dc7b8e.jpg,beluga,a0d9288faf36,9822,0,3,3,1,27,27
6b38670fd1f1f7.jpg,beluga,a0d9288faf36,9822,0,4,4,1,27,27
eb0420a8fd5cb1.jpg,beluga,a0d9288faf36,9822,0,0,0,1,27,27
ef74c5b383bdbb.jpg,beluga,a0da60cd491c,9823,0,4,4,1,15,15
e59c6682006dc2.jpg,beluga,a0da60cd491c,9823,0,0,0,1,15,15
393fbf9a072e07.jpg,beluga,a0da60cd491c,9823,0,1,1,1,15,15
9d497ad9bf8989.jpg,beluga,a0da60cd491c,9823,0,2,2,1,15,15
f1fb78dea1c6f0.jpg,beluga,a0da60cd491c,9823,0,3,3,1,15,15
0ff6a97dcc8188.jpg,beluga,a0da60cd491c,9823,0,4,4,1,15,15
ae22d057577a80.jpg,beluga,a0da60cd491c,9823,0,0,0,1,15,15
543a87c7b9125f.jpg,beluga,a0da60cd491c,9823,0,1,1,1,15,15
4996d89784ee64.jpg,beluga,a0da60cd491c,9823,0,2,2,1,15,15
73e50f53a91bc0.jpg,beluga,a0da60cd491c,9823,0,3,3,1,15,15
05dc74597c31c4.jpg,beluga,a0da60cd491c,9823,0,4,4,1,15,15
57153722db86de.jpg,beluga,a0da60cd491c,9823,0,0,0,1,15,15
db090f1089ac6a.jpg,beluga,a0da60cd491c,9823,0,1,1,1,15,15
76ffc11fb20154.jpg,beluga,a0da60cd491c,9823,0,2,2,1,15,15
35732f8eb0c050.jpg,beluga,a0da60cd491c,9823,0,3,3,1,15,15
a5c29f23bd8298.jpg,blue_whale,a0dfd5051744,9824,1,3,3,1,3,3
6b4321db7bc293.jpg,blue_whale,a0dfd5051744,9824,1,4,4,1,3,3
41ff3f0323202e.jpg,blue_whale,a0dfd5051744,9824,1,0,0,1,3,3
df1b0f0ec2872e.jpg,spinner_dolphin,a0e1b9eb312b,9825,27,-1,0,0,1,1
397b901085ac25.jpg,beluga,a0e34b645144,9826,0,1,1,1,12,12
b0bd6dbd81c1ee.jpg,beluga,a0e34b645144,9826,0,2,2,1,12,12
5af9e82998b86c.jpg,beluga,a0e34b645144,9826,0,3,3,1,12,12
64e51a7d100e26.jpg,beluga,a0e34b645144,9826,0,4,4,1,12,12
42125587a5fbd3.jpg,beluga,a0e34b645144,9826,0,0,0,1,12,12
4ae50ec10a1b3c.jpg,beluga,a0e34b645144,9826,0,1,1,1,12,12
436ca9b4323f9d.jpg,beluga,a0e34b645144,9826,0,2,2,1,12,12
cb184e4b63a58c.jpg,beluga,a0e34b645144,9826,0,3,3,1,12,12
5156fd41c52f1d.jpg,beluga,a0e34b645144,9826,0,4,4,1,12,12
9b2b1bafc0107a.jpg,beluga,a0e34b645144,9826,0,0,0,1,12,12
4a86629d72d73d.jpg,beluga,a0e34b645144,9826,0,1,1,1,12,12
2dc0e97fe93547.jpg,beluga,a0e34b645144,9826,0,2,2,1,12,12
88f4a4fee5d472.jpg,spotted_dolphin,a0ea5affd297,9827,28,4,4,1,5,5
51110f7d4b43eb.jpg,spotted_dolphin,a0ea5affd297,9827,28,0,0,1,5,5
7cc570cf33212d.jpg,spotted_dolphin,a0ea5affd297,9827,28,1,1,1,5,5
f8a1eb75788f72.jpg,spotted_dolphin,a0ea5affd297,9827,28,2,2,1,5,5
8365f3eeffd386.jpg,spotted_dolphin,a0ea5affd297,9827,28,3,3,1,5,5
04558cab827bf0.jpg,blue_whale,a0eabaf2a660,9828,1,3,3,1,4,4
02f860673cb7af.jpg,blue_whale,a0eabaf2a660,9828,1,4,4,1,4,4
7c168cc2ffd323.jpg,blue_whale,a0eabaf2a660,9828,1,0,0,1,4,4
42cbbc51073941.jpg,blue_whale,a0eabaf2a660,9828,1,1,1,1,4,4
2d16e61f57fd41.jpg,beluga,a0f281179970,9829,0,-1,1,1,1,1
46b57d9b7df648.jpg,fin_whale,a0f2be1a72d0,9830,10,1,1,1,3,3
1b1f16b5f83fa8.jpg,fin_whale,a0f2be1a72d0,9830,10,2,2,1,3,3
eed6f3a5fbaa69.jpg,fin_whale,a0f2be1a72d0,9830,10,3,3,1,3,3
c13a0f927cbd12.jpg,killer_whale,a0f7bf1731aa,9831,16,-1,2,0,1,1
87dbaf18563f0b.jpg,humpback_whale,a0f8d9651927,9832,14,-1,3,0,1,1
89f5220a8a4771.jpg,blue_whale,a0fd9e43cc61,9833,1,2,2,1,2,2
e112cfbefa3758.jpg,blue_whale,a0fd9e43cc61,9833,1,3,3,1,2,2
447f0ccd2399e8.jpg,beluga,a0fddc11fc13,9834,0,3,3,1,2,2
11a0e41aa5223d.jpg,beluga,a0fddc11fc13,9834,0,4,4,1,2,2
e8ef01740eaff9.jpg,melon_headed_whale,a10451ca770c,9835,18,-1,2,0,1,1
aa8fe1b987ca7d.jpg,blue_whale,a1061db27473,9836,1,-1,2,0,1,1
fbf66a6614368e.jpg,humpback_whale,a10c5f3ea231,9837,14,-1,1,0,1,1
b7ce1fcc8b3dda.jpg,dusky_dolphin,a10d6ac5fe9b,9838,8,-1,3,1,1,1
c4d6091689d702.jpg,humpback_whale,a11696b4e7c8,9839,14,-1,4,0,1,1
af426ac061f1f1.jpg,humpback_whale,a118cdf58ef2,9840,14,0,0,1,5,5
4af70964645c5a.jpg,humpback_whale,a118cdf58ef2,9840,14,1,1,1,5,5
2f9c77a0e4ffa8.jpg,humpback_whale,a118cdf58ef2,9840,14,2,2,1,5,5
ebe38809039c07.jpg,humpback_whale,a118cdf58ef2,9840,14,3,3,1,5,5
c0de01d97bedaa.jpg,humpback_whale,a118cdf58ef2,9840,14,4,4,1,5,5
3d90bb366a60b9.jpg,brydes_whale,a11c349d9593,9841,4,3,3,1,4,4
895c53e5749962.jpg,brydes_whale,a11c349d9593,9841,4,4,4,1,4,4
549ae130f4a9f6.jpg,brydes_whale,a11c349d9593,9841,4,0,0,1,4,4
6fe155348c6b2e.jpg,brydes_whale,a11c349d9593,9841,4,1,1,1,4,4
3705ce58425cfc.jpg,blue_whale,a11c942c2ae5,9842,1,4,4,1,2,2
c818a799f4922b.jpg,blue_whale,a11c942c2ae5,9842,1,0,0,1,2,2
4d9bc66129b101.jpg,killer_whale,a11f09772b00,9843,16,-1,1,0,1,1
661dc4c52ded75.jpg,bottlenose_dolpin,a126454e1039,9844,3,0,0,1,4,4
d778c9f5c26458.jpg,bottlenose_dolpin,a126454e1039,9844,3,1,1,1,4,4
e88937f0974479.jpg,bottlenose_dolpin,a126454e1039,9844,3,2,2,1,4,4
c1a2a245478e68.jpg,bottlenose_dolpin,a126454e1039,9844,3,3,3,1,4,4
686ea98a739a52.jpg,dusky_dolphin,a12bc0531671,9845,8,-1,4,0,1,1
fb6bd20a08faf9.jpg,pantropic_spotted_dolphin,a13226d5feff,9846,20,-1,2,0,1,1
1ea21bda9f93ab.jpg,beluga,a1380153640a,9847,0,-1,3,1,1,1
1e325d0247b006.jpg,humpback_whale,a138bf337c8c,9848,14,1,1,1,2,2
f6d567ffe6c6e2.jpg,humpback_whale,a138bf337c8c,9848,14,2,2,1,2,2
f9a12c90257f3a.jpg,humpback_whale,a13b0061be44,9849,14,-1,4,1,1,1
43117a0f06797a.jpg,blue_whale,a13e612e8aa1,9850,1,2,2,1,3,3
d8d5adb0112306.jpg,blue_whale,a13e612e8aa1,9850,1,3,3,1,3,3
87c00015c23d54.jpg,blue_whale,a13e612e8aa1,9850,1,4,4,1,3,3
5affe09516148c.jpg,sei_whale,a13fda84d3b1,9851,24,-1,4,0,1,1
f7f67462c938b5.jpg,blue_whale,a141df4e78bc,9852,1,1,1,1,3,3
6eb03515062ac8.jpg,blue_whale,a141df4e78bc,9852,1,2,2,1,3,3
04cf21f05ebedc.jpg,blue_whale,a141df4e78bc,9852,1,3,3,1,3,3
9335d8adb523de.jpg,humpback_whale,a14332f7ce8f,9853,14,-1,4,1,1,1
54d41fe88555e8.jpg,killer_whale,a146a3719a99,9854,16,-1,1,1,1,1
dd1d3b4164d6f4.jpg,brydes_whale,a1476df64cb3,9855,4,4,4,1,9,9
47e5b77f6aa5fc.jpg,brydes_whale,a1476df64cb3,9855,4,0,0,1,9,9
5041be1346d552.jpg,brydes_whale,a1476df64cb3,9855,4,1,1,1,9,9
88a447b182f2b8.jpg,brydes_whale,a1476df64cb3,9855,4,2,2,1,9,9
ca17a1aa8b6680.jpg,brydes_whale,a1476df64cb3,9855,4,3,3,1,9,9
6c5bce3f282b93.jpg,brydes_whale,a1476df64cb3,9855,4,4,4,1,9,9
9d31ce0efc0507.jpg,brydes_whale,a1476df64cb3,9855,4,0,0,1,9,9
574248ec52044d.jpg,brydes_whale,a1476df64cb3,9855,4,1,1,1,9,9
cb23beb6d0f80c.jpg,brydes_whale,a1476df64cb3,9855,4,2,2,1,9,9
