image,individual_id,species,classes,classes_species,count_species,count_individual_id,fold
a401286fd7ae0f.jpg,17beca2704bc,bottlenose_dolphin,1469,2,9664,21,6
a403d45526a347.jpg,6c431160f03b,beluga,6630,0,7443,14,6
a4045cc90d0a50.jpg,ed09d8cc4bd6,long_finned_pilot_whale,14464,17,238,2,6
a40508d6c5fbc4.jpg,65016ce2f786,blue_whale,6160,1,4830,1,6
a4086f8726dcef.jpg,ab476c574306,beluga,10485,0,7443,17,6
a4094701fea414.jpg,ce1bc9232b66,beluga,12545,0,7443,2,6
a40a401446ecc9.jpg,23fa4bc0b7ac,beluga,2221,0,7443,15,6
a40ec8ea95411c.jpg,7277adb29f05,bottlenose_dolphin,7019,2,9664,5,6
a40f14cd21c13c.jpg,c0da494318e0,humpback_whale,11757,14,7392,1,6
a411b1700d7e67.jpg,5237b2a5ea5e,kiler_whale,4987,15,962,32,6
a412cf6ae4cdba.jpg,24e212e4ef53,gray_whale,2272,13,1123,9,6
a4159e8c36f3e0.jpg,65b0214b065c,blue_whale,6212,1,4830,4,6
a417b7a7293e95.jpg,ce4548347fa4,beluga,12556,0,7443,2,6
a4187f51e749bb.jpg,f23e1bfa6f21,humpback_whale,14786,14,7392,18,6
a41d61a1d26faa.jpg,366200ff5b49,false_killer_whale,3296,9,3326,68,6
a41e72ab9bd2f8.jpg,b8fe8e94500e,spinner_dolphin,11286,27,1700,4,6
a421daa6701a94.jpg,ecfeed7990a2,beluga,14461,0,7443,20,6
a422996c7c0fb2.jpg,945d27cb1a77,short_finned_pilot_whale,9079,25,367,2,6
a425fca36ed566.jpg,7ae3594edef4,melon_headed_whale,7547,18,1689,1,6
a427072a284808.jpg,938b7e931166,humpback_whale,9029,14,7392,135,6
a42777fcadd766.jpg,53d270939a8d,spinner_dolphin,5109,27,1700,2,6
a429ed8d07a996.jpg,4f920b45e5e1,bottlenose_dolphin,4819,2,9664,5,6
a42c94679aaed4.jpg,53d270939a8d,spinner_dolphin,5109,27,1700,2,6
a432dc2b3397f9.jpg,600ab1de92d9,bottlenose_dolphin,5847,2,9664,129,6
a439aaa410c805.jpg,795fbc6e1fb7,sei_whale,7438,24,428,8,6
a43dab7ea2ed66.jpg,1835d34712da,gray_whale,1500,13,1123,10,6
a441feb16b0102.jpg,527e30d2bd03,bottlenose_dolpin,5013,3,1117,3,6
a4455f59c45423.jpg,e6a2ec31ab1f,short_finned_pilot_whale,14060,25,367,1,6
a4479ac3ce982f.jpg,345218493744,false_killer_whale,3164,9,3326,37,6
a4502215b4ce7b.jpg,485750c616d4,humpback_whale,4392,14,7392,4,6
a450601c35ce10.jpg,adc216797d65,dusky_dolphin,10631,8,3139,1,6
a450b5b61a8e89.jpg,844646939cbb,pilot_whale,8123,21,262,1,6
a45467fc636494.jpg,1586732ff945,beluga,1323,0,7443,12,6
a456fb89b12a3c.jpg,79c94459ece0,beluga,7462,0,7443,24,6
a45b77ccdfaef1.jpg,90cfd1801b72,bottlenose_dolphin,8870,2,9664,53,6
a462a4ebc0f1e2.jpg,db36d6d484dd,killer_whale,13350,16,1493,2,6
a467e895203cc5.jpg,d050fc06e897,beluga,12707,0,7443,2,6
a46eaafc17cfc6.jpg,be208651e012,fin_whale,11599,10,1324,14,6
a473d20d4c730f.jpg,9763308b27a4,false_killer_whale,9248,9,3326,18,6
a473fec0880916.jpg,addd98f01ff7,false_killer_whale,10638,9,3326,22,6
a479afb1a13d8e.jpg,d784a4b3a475,blue_whale,13121,1,4830,4,6
a479efe1b4af27.jpg,c27db73f0e3b,bottlenose_dolphin,11859,2,9664,135,6
a47ca5adea48ec.jpg,c67a2c37e51b,long_finned_pilot_whale,12097,17,238,2,6
a47ca8f1c88bb8.jpg,077a5cc373ed,humpback_whale,466,14,7392,20,6
a47ee251e73058.jpg,64c398234574,bottlenose_dolphin,6144,2,9664,42,6
a47f4efea6b197.jpg,22c1eb2c8af4,false_killer_whale,2131,9,3326,30,6
a4935ba0e9f9c9.jpg,3a291b62d84c,southern_right_whale,3560,26,866,2,6
a4983e0efce533.jpg,232422219ca5,sei_whale,2155,24,428,6,6
a4996e4d1dce67.jpg,19c2bfaa0819,false_killer_whale,1598,9,3326,45,6
a4a1c11518b55e.jpg,38022fb2fcc0,humpback_whale,3414,14,7392,1,6
a4a215b34312a2.jpg,66096c0cffce,blue_whale,6237,1,4830,2,6
a4aa4cbc8e3b32.jpg,525512390e8c,melon_headed_whale,5003,18,1689,1,6
a4ad1b6847df6d.jpg,c7e2625078d1,melon_headed_whale,12164,18,1689,1,6
a4aefab66854d9.jpg,f317a5caefe8,sei_whale,14837,24,428,3,6
a4b0f88cafcae2.jpg,67839d37d6da,blue_whale,6321,1,4830,5,6
a4b205a4e109c7.jpg,0a7e6e835b80,brydes_whale,649,4,154,5,6
a4b4be3bbbbbf6.jpg,6d58fd143611,bottlenose_dolpin,6688,3,1117,11,6
a4b62483a5511f.jpg,b5eb3ea34478,bottlenose_dolpin,11108,3,1117,14,6
a4bd92c58cb5dd.jpg,d484e5a4aac0,commersons_dolphin,12934,5,90,1,6
a4cc9b5f2c89c8.jpg,a97d22b24a4b,melon_headed_whale,10355,18,1689,1,6
a4cfd7e968a7ea.jpg,a6f9c61d414f,beluga,10195,0,7443,7,6
a4d1c8b52acfae.jpg,81f178971287,melon_headed_whale,7964,18,1689,7,6
a4d836e8a0ba42.jpg,b11b2404c7e3,bottlenose_dolphin,10828,2,9664,37,6
a4df897913ca3d.jpg,dabe818f41de,kiler_whale,13320,15,962,16,6
a4ed7b5f4eac0e.jpg,b00554e18402,dusky_dolphin,10756,8,3139,5,6
a4ee05321930fb.jpg,7816f5eafce4,false_killer_whale,7356,9,3326,22,6
a4efaed039476e.jpg,9997a542b869,beluga,9405,0,7443,15,6
a4f2f337f96501.jpg,2eb379296e3e,short_finned_pilot_whale,2846,25,367,2,6
a4f9b9e348839a.jpg,4a5156f16c70,dusky_dolphin,4516,8,3139,2,6
a4fb7731bccd0c.jpg,ee5127408754,dusky_dolphin,14538,8,3139,1,6
a4fd0e5e96a65a.jpg,37d8c5e5f3c2,killer_whale,3404,16,1493,11,6
a50108693b8668.jpg,795c8ed64c35,dusky_dolphin,7436,8,3139,9,6
a505202ed1d7e4.jpg,1ac5332483ae,bottlenose_dolphin,1663,2,9664,49,6
a507cbb37a842a.jpg,4b6af1d59e0b,sei_whale,4578,24,428,2,6
a508c934da03d3.jpg,2e0b381d3467,minke_whale,2811,19,1608,80,6
a50c2409df72af.jpg,9fd8bdb2557d,humpback_whale,9760,14,7392,10,6
a5170219453c05.jpg,1b434f154c89,humpback_whale,1687,14,7392,19,6
a5267416ca88b3.jpg,1f8278f25c3f,beluga,1938,0,7443,11,6
a526cecd859c01.jpg,1afc82b009ea,bottlenose_dolphin,1672,2,9664,64,6
a5272fe4a7f84f.jpg,49f9246ea28b,humpback_whale,4495,14,7392,27,6
a52944ea4a97c4.jpg,6ee14d8db466,dusky_dolphin,6781,8,3139,4,6
a52a8d32ec4ad7.jpg,dc2bee5ef875,humpback_whale,13418,14,7392,5,6
a52c116ec37ec5.jpg,3b9152077a31,beluga,3638,0,7443,8,6
a530c78e3cc4f4.jpg,e5affdce261a,pilot_whale,13998,21,262,2,6
a53662dbb5840f.jpg,dbc18c7c5856,beluga,13390,0,7443,16,6
a53675567d4379.jpg,6a28c14fc117,humpback_whale,6502,14,7392,9,6
a53690db005544.jpg,018aaba90625,bottlenose_dolphin,85,2,9664,30,6
a538c0ef02f588.jpg,51081e431bca,beluga,4909,0,7443,72,6
a5421935111a67.jpg,0253288f68c6,sei_whale,141,24,428,5,6
a542d0033d744b.jpg,7aa5641e5acc,humpback_whale,7526,14,7392,38,6
a54fff91e2776c.jpg,921146d893cf,beluga,8941,0,7443,6,6
a55332cab45ccd.jpg,a1cb1587e405,beluga,9881,0,7443,12,6
a558d82c063d8b.jpg,4b64a30f2624,kiler_whale,4574,15,962,9,6
a55ba016e49941.jpg,6e89b3a36328,cuviers_beaked_whale,6759,7,341,4,6
a55ee7486dc4c1.jpg,e78f2936740a,melon_headed_whale,14122,18,1689,1,6
a563bdade3904f.jpg,61dae2367d81,bottlenose_dolpin,5955,3,1117,4,6
a5681296b43ac5.jpg,074616d4c10f,killer_whale,452,16,1493,14,6
a56920275bdc31.jpg,e54d31efe232,blue_whale,13965,1,4830,3,6
a56cccb869f8ba.jpg,00ab45b3428a,melon_headed_whale,32,18,1689,1,6
a573f76fc21f8c.jpg,48936da899c3,bottlenose_dolphin,4405,2,9664,84,6
a574fd6b314e0b.jpg,2c1f5bc4a97e,spinner_dolphin,2710,27,1700,2,6
a5753eaea45f6d.jpg,7b18abb14731,killer_whale,7568,16,1493,2,6
a5773a11a3b639.jpg,efade993eaa8,humpback_whale,14627,14,7392,1,6
a57a52ce4e4707.jpg,9763308b27a4,false_killer_whale,9248,9,3326,18,6
a57b1f2cda0b5f.jpg,637ff25f50ab,blue_whale,6067,1,4830,3,6
a57d221c3bda02.jpg,7bc858251995,blue_whale,7600,1,4830,3,6
a57f0e2a893b29.jpg,de69dc1d1cad,kiler_whale,13551,15,962,23,6
a583e269923225.jpg,b11b2404c7e3,bottlenose_dolphin,10828,2,9664,37,6
a584a23727c9c6.jpg,beec21ea832a,spinner_dolphin,11647,27,1700,4,6
a585d15d79ccd7.jpg,23fa4bc0b7ac,beluga,2221,0,7443,15,6
a585e54406522e.jpg,baeddda37ca3,false_killer_whale,11420,9,3326,14,6
a58a84dd23dc2b.jpg,0f51039827c8,fin_whale,971,10,1324,1,6
a59273fe3aecf1.jpg,c2705f9e75c8,bottlenose_dolphin,11853,2,9664,103,6
a5972f7104a8cf.jpg,599bf01ce321,bottlenose_dolphin,5457,2,9664,54,6
a597a2aeb8c7d5.jpg,4e04cd0ae71c,blue_whale,4730,1,4830,3,6
a59a5a3ba19b72.jpg,40740cd869bb,southern_right_whale,3943,26,866,4,6
a5a31ce0f6173b.jpg,425f5ba95aef,pantropic_spotted_dolphin,4047,20,145,21,6
a5af4ab6ee3d75.jpg,22df13dec9ef,common_dolphin,2139,6,347,24,6
a5bbb70f521fd6.jpg,f2ddd02312a7,beluga,14820,0,7443,14,6
a5be26285d74ba.jpg,0cdbd7e35635,false_killer_whale,819,9,3326,24,6
a5c1a6442ffd61.jpg,dabc47bf61ed,bottlenose_dolphin,13316,2,9664,2,6
a5c2b258ce7bf9.jpg,22b32da7ce35,blue_whale,2130,1,4830,4,6
a5c52563fcdad6.jpg,ca69a5d7c122,humpback_whale,12328,14,7392,42,6
a5c66ee6b3914c.jpg,f053d139a5a1,gray_whale,14662,13,1123,26,6
a5c927f86430b5.jpg,64082644c693,bottlenose_dolpin,6100,3,1117,11,6
a5cc6497a8f688.jpg,197fb9be3c85,bottlenose_dolpin,1580,3,1117,5,6
a5cef0b4c25bc7.jpg,1a818ec2ac9e,bottlenose_dolphin,1644,2,9664,8,6
a5cfe67f7bc1e5.jpg,e7f79d04de69,short_finned_pilot_whale,14146,25,367,2,6
a5d07e73ed241b.jpg,b0ad3ebd78fa,false_killer_whale,10802,9,3326,2,6
a5d1299341ebe9.jpg,187a5861e89f,globis,1517,12,116,4,6
a5d156da960a5a.jpg,c99f8364813b,beluga,12269,0,7443,5,6
a5d1fbe2ff3cfd.jpg,bbeac4b2964e,humpback_whale,11479,14,7392,50,6
a5d72afc24a4a0.jpg,20916df9f20d,false_killer_whale,2010,9,3326,40,6
a5d847cf157cfe.jpg,e4fbd6bac209,humpback_whale,13941,14,7392,27,6
a5d97b2bf673b0.jpg,a74a0cbf40fc,humpback_whale,10211,14,7392,5,6
a5d9fa8c0b927b.jpg,8bf2e9eb1b02,melon_headed_whale,8569,18,1689,1,6
a5de580402b1ba.jpg,813b63c98f35,spinner_dolphin,7917,27,1700,1,6
a5df80b1318e8b.jpg,43b2903d5bfd,bottlenose_dolphin,4121,2,9664,31,6
a5e05579c8457a.jpg,0e4660baf3f1,bottlenose_dolphin,910,2,9664,79,6
a5e12597902b3a.jpg,55e9577b90c3,sei_whale,5231,24,428,1,6
a5e35fa53a0371.jpg,45fc3a8e1d4e,humpback_whale,4249,14,7392,24,6
a5eabaae2abe8b.jpg,0b86d461c65e,bottlenose_dolpin,721,3,1117,5,6
a5eae4ac19d950.jpg,c47159d4f91b,pantropic_spotted_dolphin,11976,20,145,9,6
a5eb325a946f72.jpg,444ddc5c10e9,bottlenose_dolpin,4151,3,1117,4,6
a5eda47eebefa2.jpg,d595e974e0d2,beluga,12991,0,7443,4,6
a5f399b6293afa.jpg,02da0e68dccd,bottlenose_dolphin,180,2,9664,122,6
a5f3e7cae702a0.jpg,fbc5133c7c90,killer_whale,15346,16,1493,2,6
a5f6c54c3f02d9.jpg,0c9a8ef7e2ba,minke_whale,806,19,1608,6,6
a5f7aee6d460ac.jpg,fa7cd80276aa,humpback_whale,15264,14,7392,26,6
a5f86d387c9503.jpg,d322fe55b12e,beluga,12862,0,7443,11,6
a5ff9f55d5f7a2.jpg,cb0fed574200,beluga,12361,0,7443,46,6
a6042561eeefd9.jpg,0b257654367e,killer_whale,695,16,1493,6,6
a607634f99b318.jpg,6ca8ca8cd857,southern_right_whale,6652,26,866,2,6
a6084f6c5f08a2.jpg,f47df31a9eed,southern_right_whale,14911,26,866,2,6
a608f1980d84e4.jpg,45bd96e18ec8,brydes_whale,4235,4,154,2,6
a60e04d30f28a7.jpg,4d1431f03046,pilot_whale,4666,21,262,2,6
a6116be9e6de25.jpg,be330f0c495c,bottlenose_dolphin,11603,2,9664,80,6
a618f877153049.jpg,a572b27539a7,southern_right_whale,10105,26,866,4,6
a61993f12e2e1e.jpg,77a53f0c3b12,beluga,7334,0,7443,21,6
a61da7e2c40f91.jpg,cf913938f5d1,humpback_whale,12647,14,7392,1,6
a61f95a6d8f3cf.jpg,11b2059c070d,short_finned_pilot_whale,1109,25,367,2,6
a6213766db0176.jpg,2efee119d786,bottlenose_dolphin,2864,2,9664,42,6
a621baac43f216.jpg,59bb4b4ec9e0,false_killer_whale,5463,9,3326,48,6
a62fd0f069d9d8.jpg,20c4589b5b16,beluga,2015,0,7443,6,6
a6311ee52901cd.jpg,7187757a45b1,bottlenose_dolphin,6949,2,9664,31,6
a6370fa6a4aff4.jpg,e6f0bbac59d1,beluga,14079,0,7443,2,6
a6378daf147e19.jpg,caee7717cf57,kiler_whale,12354,15,962,17,6
a6399c1533ab9d.jpg,ede900e55423,dusky_dolphin,14514,8,3139,1,6
a63a32ccb32b77.jpg,15d96d5d42c2,bottlenose_dolphin,1343,2,9664,99,6
a63dd95ea489b4.jpg,12f2a4406d7e,beluga,1185,0,7443,44,6
a63e3f8d7b5afb.jpg,02b49bf25cfa,long_finned_pilot_whale,172,17,238,2,6
a641742521c1c2.jpg,814597f508b8,false_killer_whale,7921,9,3326,53,6
a64270017d6bb8.jpg,c4deab707116,gray_whale,12005,13,1123,26,6
a646882777f188.jpg,51f29ea40aeb,bottlenose_dolphin,4974,2,9664,5,6
a648024283d874.jpg,65bb3e722213,dusky_dolphin,6217,8,3139,1,6
a64ec3155578c3.jpg,53d270939a8d,spinner_dolphin,5109,27,1700,2,6
a64f4e9107b9af.jpg,7f56b361ec11,short_finned_pilot_whale,7823,25,367,2,6
a6546e2a51209a.jpg,ef38a1705d41,bottlenose_dolphin,14603,2,9664,2,6
a654f2ca2f4d28.jpg,5ac4bf98e6c0,short_finned_pilot_whale,5523,25,367,2,6
a65a3657dbf065.jpg,033f7a6d98e9,humpback_whale,206,14,7392,3,6
a65a7b63583d00.jpg,aeae6f5bf5cd,beluga,10679,0,7443,44,6
a65b196dc5ef30.jpg,14f922165977,melon_headed_whale,1288,18,1689,1,6
a6645937fcb08e.jpg,8f76b84bec12,minke_whale,8789,19,1608,33,6
a6649040f6607b.jpg,3ca0fa078813,minke_whale,3702,19,1608,15,6
a666c15ab7f7cb.jpg,c995c043c353,bottlenose_dolphin,12267,2,9664,153,6
a668263f982353.jpg,f195c38bcf17,bottlenose_dolphin,14752,2,9664,146,6
a66833671b2072.jpg,d322fe55b12e,beluga,12862,0,7443,11,6
a66a99b9a58fad.jpg,af6b74386f46,killer_whale,10722,16,1493,5,6
a66bc47fe30e22.jpg,7d84286e5550,cuviers_beaked_whale,7702,7,341,5,6
a66c12706d3a4e.jpg,cecccbdb5a3d,humpback_whale,12597,14,7392,1,6
a66dac99a30cde.jpg,8a548bf960a4,bottlenose_dolphin,8474,2,9664,9,6
a66ead07374448.jpg,1e94cbf29497,cuviers_beaked_whale,1869,7,341,6,6
a6700627c9e978.jpg,8aea2ad7b771,humpback_whale,8509,14,7392,4,6
a671df0102c368.jpg,3d8ae153f3d7,bottlenose_dolphin,3754,2,9664,15,6
a6783d1799cb24.jpg,18dbd44823c7,bottlenose_dolphin,1540,2,9664,13,6
a67b6a6072fe64.jpg,c2705f9e75c8,bottlenose_dolphin,11853,2,9664,103,6
a67c5b74f5b261.jpg,98d4f05dbbeb,humpback_whale,9347,14,7392,2,6
a67c921d235478.jpg,0dc7fcfe4a6a,blue_whale,887,1,4830,5,6
a67f350b7f544a.jpg,2c1f5bc4a97e,spinner_dolphin,2710,27,1700,2,6
a67f40db32734b.jpg,dfee3826785c,melon_headed_whale,13640,18,1689,4,6
a681d2dcaff4e0.jpg,2c32be546848,cuviers_beaked_whale,2716,7,341,4,6
a6862b1fe57819.jpg,60008f293a2b,false_killer_whale,5842,9,3326,64,6
a68811f6317bc1.jpg,7da30c559ad2,bottlenose_dolpin,7710,3,1117,1,6
a688a46cbf6147.jpg,5804b3852263,humpback_whale,5357,14,7392,6,6
a68cbaddb27232.jpg,af115326bf73,bottlenose_dolphin,10705,2,9664,1,6
a68d6e7f1fbaa8.jpg,13db9f650b1e,beluga,1236,0,7443,4,6
a6917848549ac0.jpg,5d57fb502a79,spinner_dolphin,5662,27,1700,6,6
a691d82f1018b3.jpg,a0d1a0e2e606,beluga,9820,0,7443,30,6
a695829a0de7c1.jpg,f195c38bcf17,bottlenose_dolphin,14752,2,9664,146,6
a696f00a6e602b.jpg,712f28e7a7af,spinner_dolphin,6925,27,1700,2,6
a6975ca70cc4da.jpg,0f2379a48134,cuviers_beaked_whale,955,7,341,2,6
a697a1bd152cde.jpg,905963901e9d,southern_right_whale,8841,26,866,1,6
a69b3ca3c33987.jpg,399943a8c884,dusky_dolphin,3517,8,3139,2,6
a69e313ef00cc2.jpg,814597f508b8,false_killer_whale,7921,9,3326,53,6
a6a08901b2bb07.jpg,fdb532d9bc78,bottlenose_dolphin,15444,2,9664,38,6
a6a2d8a608d292.jpg,5f48c2296a0e,bottlenose_dolphin,5787,2,9664,90,6
a6a4bcbbb38645.jpg,c9ab1ba25eb8,humpback_whale,12273,14,7392,5,6
a6a56b4dd5f7b1.jpg,12e73ba45cb4,short_finned_pilot_whale,1183,25,367,2,6
a6a64b5f76eea5.jpg,571b73813561,spinner_dolphin,5293,27,1700,2,6
a6a70071a01bcb.jpg,95f64f811dae,beluga,9167,0,7443,8,6
a6aae4568331c4.jpg,ce6e37904aa4,minke_whale,12567,19,1608,145,6
a6b66472b6dca2.jpg,ef69e4c89a0f,beluga,14613,0,7443,7,6
a6b6a014fbbabc.jpg,cba6ae516280,humpback_whale,12405,14,7392,2,6
a6b7f12cdc2407.jpg,4d7bc98df4eb,beluga,4690,0,7443,11,6
a6b8a35d19225c.jpg,54912b16ef72,cuviers_beaked_whale,5145,7,341,4,6
a6bdfd995cbdc1.jpg,73e13d5e4ada,bottlenose_dolphin,7099,2,9664,70,6
a6bee4199cb9cb.jpg,51a5929d3acb,false_killer_whale,4956,9,3326,30,6
a6c10e3aa17b5d.jpg,d16037351878,dusky_dolphin,12762,8,3139,1,6
a6c3026e5dea41.jpg,f2ddd02312a7,beluga,14820,0,7443,14,6
a6c42308838e2a.jpg,d4eb2e0f32f9,gray_whale,12957,13,1123,9,6
a6c482210bed8c.jpg,ca88903ae96e,minke_whale,12335,19,1608,41,6
a6c7074b4418af.jpg,5b92864d92fd,bottlenose_dolphin,5563,2,9664,6,6
a6c9a335175b9d.jpg,c7dfc3c54961,bottlenose_dolphin,12163,2,9664,25,6
a6cb551bf2be78.jpg,37a52fd4898a,spinner_dolphin,3387,27,1700,6,6
a6cc33cb80d68f.jpg,366200ff5b49,false_killer_whale,3296,9,3326,68,6
a6d813f8d80873.jpg,dd8c756c9cb7,minke_whale,13506,19,1608,98,6
a6dd311007ccff.jpg,3bdcd8caae70,humpback_whale,3651,14,7392,3,6
a6df2ebfe5df9f.jpg,56b2d4847391,humpback_whale,5272,14,7392,1,6
a6e0c8ebf5da5c.jpg,21bae971ddda,kiler_whale,2072,15,962,40,6
a6e35444eb5bec.jpg,dd0a18de8514,brydes_whale,13483,4,154,4,6
a6e4608ab98490.jpg,d1a2b4849676,fin_whale,12777,10,1324,1,6
a6e482f95aa7c9.jpg,919d96fb0bd3,fin_whale,8915,10,1324,2,6
a6e637e512f546.jpg,695bb814ce56,bottlenose_dolphin,6445,2,9664,81,6
a6e6e430843131.jpg,38e78862a8b0,bottlenose_dolphin,3466,2,9664,35,6
a6e8481e1cfd3f.jpg,1021d69b09e5,humpback_whale,1013,14,7392,3,6
a6ea855a38a3c0.jpg,fc0f7c162cc0,gray_whale,15358,13,1123,73,6
a6fb6cd2661e3e.jpg,2c47c054441c,spotted_dolphin,2719,28,490,2,6
a6feb291c327fc.jpg,19c2bfaa0819,false_killer_whale,1598,9,3326,45,6
a7092fdcd9e636.jpg,59ca98e2878c,sei_whale,5466,24,428,2,6
a70d9d62efc6fe.jpg,d6c21bc11034,beluga,13073,0,7443,2,6
a70dbd1a1a52ea.jpg,3f483882f6a0,humpback_whale,3878,14,7392,12,6
a7108e3b98b268.jpg,62358fda9117,beluga,5982,0,7443,13,6
a711aec4c6fe56.jpg,30f30d34755e,blue_whale,2984,1,4830,4,6
a713df48afae0d.jpg,910aff333c1b,beluga,8881,0,7443,10,6
a716b16171f802.jpg,d3db8628eff6,beluga,12897,0,7443,6,6
a718d3cd9e1b11.jpg,e875783a423b,kiler_whale,14178,15,962,24,6
a7196bff4c613f.jpg,ea885e861588,beluga,14307,0,7443,6,6
a71b3bcfeb9608.jpg,e6388e8a7f58,killer_whale,14044,16,1493,11,6
a71cb2fd226939.jpg,0a8709a3df9e,gray_whale,651,13,1123,8,6
a71ce0222bf95f.jpg,1b1a327bba29,blue_whale,1680,1,4830,1,6
a71d4db0d9cb27.jpg,8591d4f7b038,bottlenose_dolphin,8188,2,9664,61,6
a720e47f9508e4.jpg,191e293af2b5,beluga,1556,0,7443,25,6
a72668645f10cc.jpg,3857f80fb510,short_finned_pilot_whale,3440,25,367,2,6
a72b1040a7b5a5.jpg,aeae6f5bf5cd,beluga,10679,0,7443,44,6
a731e9b40cb4e5.jpg,8b712d2a5313,bottlenose_dolphin,8546,2,9664,55,6
a7385c3a513a50.jpg,79c2ffede433,spinner_dolphin,7459,27,1700,1,6
a73916d7a96890.jpg,5c8d7065e66d,killer_whale,5615,16,1493,4,6
a739475748f82c.jpg,1d76d6435125,short_finned_pilot_whale,1807,25,367,2,6
a73ce55dd75377.jpg,a6074e47a3d0,kiler_whale,10138,15,962,16,6
a73ec672bb353f.jpg,7ccb54ea01bd,fin_whale,7659,10,1324,1,6
a73ff634b3d268.jpg,356b1b0ece97,bottlenose_dolpin,3230,3,1117,5,6
a740370df3db77.jpg,2cd4d7e21cfa,humpback_whale,2750,14,7392,1,6
a740519db3b4f1.jpg,c2794a3c7b39,long_finned_pilot_whale,11858,17,238,3,6
a7463c61dde3fd.jpg,86c20ead4674,fin_whale,8257,10,1324,18,6
a74d2fb22efc48.jpg,3827436af1d9,beluga,3426,0,7443,13,6
a74dd8e9896515.jpg,7d07bf29721f,beluga,7675,0,7443,24,6
a751bfd3011cb4.jpg,695bb814ce56,bottlenose_dolphin,6445,2,9664,81,6
a757414db00b65.jpg,770958720c56,sei_whale,7284,24,428,10,6
a75d4fe0861dba.jpg,8e5253662392,humpback_whale,8721,14,7392,50,6
a760465db5e9d2.jpg,e5b92928d76e,bottlenose_dolpin,14005,3,1117,7,6
a76095a00f55c0.jpg,4905c4399fdf,gray_whale,4438,13,1123,15,6
a765879a579bdd.jpg,84d91f8c1f99,false_killer_whale,8152,9,3326,47,6
a7660f06286de9.jpg,15d4eea40bd1,bottlenose_dolphin,1341,2,9664,15,6
a7687ec7257a53.jpg,be967dbf661d,melon_headed_whale,11629,18,1689,1,6
a76beb3a5fb855.jpg,7ca409a5c15b,false_killer_whale,7649,9,3326,38,6
a76fa9288ab742.jpg,34ab4ac672e0,sei_whale,3190,24,428,1,6
a7708a0f853e21.jpg,32d3b30b473f,fin_whale,3086,10,1324,23,6
a7726b6e953c93.jpg,18b04ae46c60,sei_whale,1531,24,428,5,6
a772feecfff3b5.jpg,9fc6fa016b11,bottlenose_dolpin,9754,3,1117,2,6
a7738fb38b7787.jpg,1a20c92ffe68,humpback_whale,1619,14,7392,51,6
a773a9f177c6ab.jpg,b701a645a567,humpback_whale,11170,14,7392,27,6
a776fab00ce94e.jpg,617368452785,beluga,5937,0,7443,26,6
a7773d02be5c73.jpg,44eee14186e2,humpback_whale,4182,14,7392,14,6
a7796edc8bd4cf.jpg,f7270ea4c554,bottlenose_dolpin,15052,3,1117,6,6
a77cb6a6b8b20a.jpg,ca7a87704390,humpback_whale,12331,14,7392,3,6
a77e90309e5800.jpg,6ec0697b3511,killer_whale,6774,16,1493,8,6
a77f7673f105f8.jpg,8cbf6a82a848,bottlenose_dolpin,8621,3,1117,5,6
a7826c7b3b9a1f.jpg,b602f1224dee,false_killer_whale,11118,9,3326,69,6
a782718839f10f.jpg,02da0e68dccd,bottlenose_dolphin,180,2,9664,122,6
a787c81ce6f915.jpg,0b1bccde211d,melon_headed_whale,693,18,1689,1,6
a790dd8d78bf75.jpg,d8e173ead65f,fin_whale,13199,10,1324,7,6
a7932df83b4a36.jpg,a8c9dfb8ac6f,gray_whale,10309,13,1123,49,6
a794bc184c6d7c.jpg,1ce3ba6a3c29,beluga,1779,0,7443,21,6
a796ab60596f16.jpg,d7f28b82d740,beluga,13146,0,7443,7,6
a7976ca5449c8b.jpg,6a6fa3ec3810,humpback_whale,6518,14,7392,55,6
a797ac0973aa87.jpg,8a33065caddf,killer_whale,8464,16,1493,1,6
a7986e29949ce7.jpg,26974d1e8965,bottlenose_dolphin,2366,2,9664,43,6
a799a8936ea847.jpg,c12f192a1606,humpback_whale,11777,14,7392,2,6
a7aa8f30b06c7c.jpg,c77889b6c4ec,bottlenose_dolphin,12145,2,9664,4,6
a7ac629f351984.jpg,ab73b0bd8667,humpback_whale,10493,14,7392,1,6
a7b1a7c45f33be.jpg,cd04332b31fb,spinner_dolphin,12485,27,1700,5,6
a7b2ee96487c21.jpg,9c6c09c44975,false_killer_whale,9584,9,3326,5,6
a7b5b4ea14ca56.jpg,3152e39f757b,spinner_dolphin,3007,27,1700,3,6
a7b7268ad0167b.jpg,528c6ef62a74,false_killer_whale,5017,9,3326,24,6
a7b91b250acd30.jpg,81ef5b5a259b,humpback_whale,7963,14,7392,17,6
a7be748f7e7a9f.jpg,412be6adfbf5,beluga,3988,0,7443,9,6
a7bea542d6c62a.jpg,4b756d87c3fa,spinner_dolphin,4580,27,1700,1,6
a7bf8d7f2631a6.jpg,b42a2fda07df,humpback_whale,10998,14,7392,1,6
a7bfa6a3c13155.jpg,7ab891ff314d,beluga,7533,0,7443,17,6
a7c05574919810.jpg,d5b28257276e,humpback_whale,12999,14,7392,22,6
a7c1473216af2f.jpg,13db9f650b1e,beluga,1236,0,7443,4,6
a7c65948516ef7.jpg,27f53391fdcc,killer_whale,2472,16,1493,15,6
a7c7a5d4e4d5ad.jpg,2200a93f255e,fin_whale,2092,10,1324,1,6
